product_id,product_name,price,rating,review_count,link,platform,normalized_title,title_length,price_bucket,cluster,price_score,rating_score,review_score,final_score
10_amazon,"RE 129 (3D AUTO) AC Remote Control Compatible for Whirlpool As | Air Conditioner Remote Controller for 1.5, 2 ton AC (Old Remote Exactly Same Remote Will Only Work)",294.0,4.0,0,,amazon,re 129 3d auto ac remote control compatible for whirlpool as air conditioner remote controller for 1 5 2 ton ac old remote exactly same remote will only work,29,very_low,0,0.9504823151125402,0.8,0.5,0.8001929260450161
11_amazon,Television Remote Compatible for VU LED LCD HD Tv Remote Control Model No :- EN2B27V,255.0,4.0,0,,amazon,television remote compatible for vu led lcd hd tv remote control model no en2b27v,14,very_low,0,0.9630225080385852,0.8,0.5,0.8052090032154341
12_amazon,Universal TV Remote Control for LG AKB75675301 AKB75675304 AKB75095308 AKB75675311 OLED LED NANO 32LM6300 32LM630B 43LM6300 43UM7000 43UM71007 43UM7390 43UM7400 49UM7000 49UM71007 49UM7100 49UM7390,147.0,3.9,0,,amazon,universal tv remote control for lg akb75675301 akb75675304 akb75095308 akb75675311 oled led nano 32lm6300 32lm630b 43lm6300 43um7000 43um71007 43um7390 43um7400 49um7000 49um71007 49um7100 49um7390,24,very_low,0,0.9977491961414791,0.78,0.5,0.8110996784565917
13_amazon,"Gooyo DB2060 Rotating & Rolling Rechargeable Small Stunt Racing Car Toy Comes with USB Charging Cable & Remote Controller | Red Color, Power Source: Lithium Rechargeable Battery for Car (Included)",377.0,3.8,0,,amazon,gooyo db2060 rotating rolling rechargeable small stunt racing car toy comes with usb charging cable remote controller red color power source lithium rechargeable battery for car included,27,very_low,0,0.9237942122186495,0.76,0.5,0.7735176848874599
14_amazon,"7 SEVEN® Compatible with Samsung Smart 4K Tv Remote Led UHD QLED Television and Monitor Suitable for Frame Ultra 6 7 8 Series with Hot Keys BN59 Model Without Voice Command, AA Battery, Black",299.0,3.7,0,,amazon,7 seven compatible with samsung smart 4k tv remote led uhd qled television and monitor suitable for frame ultra 6 7 8 series with hot keys bn59 model without voice command aa battery black,34,very_low,0,0.9488745980707396,0.74,0.5,0.7755498392282959
15_amazon,Supreme E-Commerce Remote Control Compatible for Airtel Xstream Set Top Box HD & SD with Non Voice Function with Netflix YouTube (Please Match Old Remote Before Order),251.0,3.6,0,,amazon,supreme e commerce remote control compatible for airtel xstream set top box hd sd with non voice function with netflix youtube please match old remote before order,27,very_low,0,0.9643086816720258,0.72,0.5,0.7737234726688104
16_amazon,7SEVEN® Compatible for Sony Tv Remote Original Bravia LCD LED UHD OLED QLED 4K Ultra HD with YouTube and Netflix Hotkeys. Universal Replacement for Original Sony Smart Android TV Remote Control,299.0,3.8,0,,amazon,7seven compatible for sony tv remote original bravia lcd led uhd oled qled 4k ultra hd with youtube and netflix hotkeys universal replacement for original sony smart android tv remote control,31,very_low,0,0.9488745980707396,0.76,0.5,0.7835498392282959
17_amazon,"One94Store Astronaut Galaxy Projector Night Light – 360° Rotating Nebula Star Projector with Remote Control, Timer & Adjustable Head – Space Lamp for Kids’ Bedroom, Gifts, Gaming Room, Home & Décor",649.0,4.1,0,,amazon,one94store astronaut galaxy projector night light 360 rotating nebula star projector with remote control timer adjustable head space lamp for kids bedroom gifts gaming room home décor,27,low,0,0.8363344051446946,0.82,0.5,0.7625337620578779
18_amazon,"Original Remote Control Compatible for Mi Tv Remote Suitable for Mi TV 4A (32""/43"")",289.0,4.2,0,,amazon,original remote control compatible for mi tv remote suitable for mi tv 4a 32 43,15,very_low,0,0.9520900321543408,0.8400000000000001,0.5,0.8168360128617363
19_amazon,Replacement Remote Control Compatible with Amazon Fire TV Stick 3rd Generation | Alexa Voice Remote with Bluetooth & App Shortcut Keys | Firestick 3rd Gen Replacement Remote,373.0,3.0,0,,amazon,replacement remote control compatible with amazon fire tv stick 3rd generation alexa voice remote with bluetooth app shortcut keys firestick 3rd gen replacement remote,24,very_low,0,0.9250803858520901,0.6,0.5,0.710032154340836
20_amazon,"RE 11 Replacement Remote Compatible with Samsung DB93-03013A, DB93-05083C & ARH-466 Split and Window Air Conditioner | Match Buttons Before Order",299.0,5.0,0,,amazon,re 11 replacement remote compatible with samsung db93 03013a db93 05083c arh 466 split and window air conditioner match buttons before order,22,very_low,0,0.9488745980707396,1.0,0.5,0.8795498392282959
21_amazon,RE 225 Compatible Remote Control for Whirlpool Magicool Split Window Ac (Match Exactly with Old Remote for Better Performance),449.0,,0,,amazon,re 225 compatible remote control for whirlpool magicool split window ac match exactly with old remote for better performance,19,very_low,2,0.9006430868167202,0.0,0.5,0.4602572347266881
0_flipkart,"Bella Vita Luxury | Long Lasting Men Perfume Gift Set | 4x20ml | Perfume for Man | Gift for Man | Woody, Citrusy, Oud Premium Fragrance | KLUB, OUD, CEO, G.O.A.T",549.0,4.2,0,,flipkart,bella vita luxury long lasting men perfume gift set 4x20ml perfume for man gift for man woody citrusy oud premium fragrance klub oud ceo g o a t,28,low,0,0.8684887459807074,0.8400000000000001,0.5,0.783395498392283
1_flipkart,"Contraband Eau De Parfum - Hands Off | Leather, Oud and Amber Fragrance Notes | Intense & Long Lasting Spray Perfume For Men | 50 ml",2475.0,4.2,0,,flipkart,contraband eau de parfum hands off leather oud and amber fragrance notes intense long lasting spray perfume for men 50 ml,21,medium,1,0.24919614147909963,0.8400000000000001,0.5,0.5356784565916399
2_flipkart,Legacy Woody Aromatic Fragrance Perfume | Eau de Parfum for Mens | Long-Lasting Luxury | Ideal Gift for All Occasions (30ml),1600.0,,0,,flipkart,legacy woody aromatic fragrance perfume eau de parfum for mens long lasting luxury ideal gift for all occasions 30ml,19,low,2,0.5305466237942122,0.0,0.5,0.3122186495176849
3_flipkart,"Aqualogica Refresh+On the Go Set of 3 Perfume Body Mist|Travel Friendly|Long Lasting|Warm,Sweet & Floral Fragrance|Double Duty Mist for Hair & Body|Premium Gift Pack|For Unisex-Adult|20 ml x 3",465.0,4.0,0,,flipkart,aqualogica refresh on the go set of 3 perfume body mist travel friendly long lasting warm sweet floral fragrance double duty mist for hair body premium gift pack for unisex adult 20 ml x 3,35,very_low,0,0.8954983922829582,0.8,0.5,0.7781993569131834
4_flipkart,"Bella Vita Luxury CEO MEN | Long Lasting | Perfume for Man | EDP 100ml | Lemon, Lavender, Tonka, Mandarin & Vetiver | Woody, Citrus Premium Fragrance | Ideal Gift for Man",474.0,4.1,0,,flipkart,bella vita luxury ceo men long lasting perfume for man edp 100ml lemon lavender tonka mandarin vetiver woody citrus premium fragrance ideal gift for man,25,very_low,0,0.8926045016077171,0.82,0.5,0.7850418006430869
5_flipkart,"BELLAVITA CEO Man & White Oud Unisex | Long Lasting Perfume | Perfume for Man & Woman | EDP 2x20ml | Tonka, Agarwood & Orange | Woody, Spicy & Citrus Premium Fragrance",199.0,4.2,0,,flipkart,bellavita ceo man white oud unisex long lasting perfume perfume for man woman edp 2x20ml tonka agarwood orange woody spicy citrus premium fragrance,23,very_low,0,0.9810289389067524,0.8400000000000001,0.5,0.828411575562701
6_flipkart,"Wild Stone Edge Edp Premium Perfume For Men,100 Ml|Long-Lasting Eau De Parfum|Luxury Fragrances|Fragrance For Modern Lifestyle|Ideal Gift For Him|Premium Scent For Men",349.0,4.2,0,,flipkart,wild stone edge edp premium perfume for men 100 ml long lasting eau de parfum luxury fragrances fragrance for modern lifestyle ideal gift for him premium scent for men,29,very_low,0,0.9327974276527331,0.8400000000000001,0.5,0.8091189710610933
8_flipkart,"Bella Vita Luxury | Perfume Gift Set for Women | Perfume for Woman | Gifts for Woman | Long Lasting EDP 4x20ml | Floral & Fruity Fragrance | Date, Senorita, Glam, Rose",549.0,4.4,0,,flipkart,bella vita luxury perfume gift set for women perfume for woman gifts for woman long lasting edp 4x20ml floral fruity fragrance date senorita glam rose,25,low,0,0.8684887459807074,0.8800000000000001,0.5,0.799395498392283
9_flipkart,"Wild Stone Edge Perfume for Men, 50ml",199.0,4.2,0,,flipkart,wild stone edge perfume for men 50ml,7,very_low,0,0.9810289389067524,0.8400000000000001,0.5,0.828411575562701
10_flipkart,VOKKA Thai Oud & Thai Aqua 200 Ml|Pack Of 2 X 100Ml Unique Luxury Long Lasting Woody Aquatic Perfume Gift Set For Unisex|Aquatic Scent Eau De Parfum|Edp Fragrance For Gift|Notes: Aqua Woody Musky,335.0,3.6,0,,flipkart,vokka thai oud thai aqua 200 ml pack of 2 x 100ml unique luxury long lasting woody aquatic perfume gift set for unisex aquatic scent eau de parfum edp fragrance for gift notes aqua woody musky,36,very_low,0,0.9372990353697749,0.72,0.5,0.7629196141479099
11_flipkart,Park Avenue Voyage Signature Collection | Liquid Perfume For Men | Fresh Long-Lasting Aroma Amazon Woods Premium Perfume | 120Ml,191.0,4.0,0,,flipkart,park avenue voyage signature collection liquid perfume for men fresh long lasting aroma amazon woods premium perfume 120ml,18,very_low,0,0.9836012861736334,0.8,0.5,0.8134405144694534
12_flipkart,"Beardo Whisky Smoke Perfume for Men,50ml|Spicy,Woody-Oudh Scent Eau De Parfum|Long Lasting Mens Perfume|Best Date Night Fragrance Body Spray|Valentines day gift for husband|Gift for boyfriend",251.0,4.0,0,,flipkart,beardo whisky smoke perfume for men 50ml spicy woody oudh scent eau de parfum long lasting mens perfume best date night fragrance body spray valentines day gift for husband gift for boyfriend,32,very_low,0,0.9643086816720258,0.8,0.5,0.8057234726688104
13_flipkart,"BEARDO Godfather Perfume For Men, 100Ml | Aromatic, Spicy Perfume For Men Long Lasting Perfume For Date Night Fragrance | Body Spray For Men | Valentines Day Gift For Husband | Boyfriend",384.0,4.0,0,,flipkart,beardo godfather perfume for men 100ml aromatic spicy perfume for men long lasting perfume for date night fragrance body spray for men valentines day gift for husband boyfriend,28,very_low,0,0.9215434083601286,0.8,0.5,0.7886173633440515
14_flipkart,"Bella Vita Luxury Date & Senorita Women Long Lasting | Perfume for Woman | Gifts for Woman | EDP 2x20ml | Jasmine, Vanilla, Lotus & Musk | Floral, Fruity & Woody",199.0,4.4,0,,flipkart,bella vita luxury date senorita women long lasting perfume for woman gifts for woman edp 2x20ml jasmine vanilla lotus musk floral fruity woody,23,very_low,0,0.9810289389067524,0.8800000000000001,0.5,0.844411575562701
15_flipkart,"Carlton London Blush Eau de Parfum for Women | 100ml Long Lasting Limited Edition Perfume | Lavender, Jasmine, Musk & Sandalwood | Floral Fruity Luxury Fragrance | Gift for girls and women | Birthday Anniversary gift for Her",832.0,4.1,0,,flipkart,carlton london blush eau de parfum for women 100ml long lasting limited edition perfume lavender jasmine musk sandalwood floral fruity luxury fragrance gift for girls and women birthday anniversary gift for her,32,low,0,0.777491961414791,0.82,0.5,0.7389967845659164
16_flipkart,"BELLAVITA White Oud Unisex | Long Lasting | Perfume for Man & Perfume for Woman | EDP 100ml | Orange, Patchouli, Musk | Oud, Citrus & Spicy Premium Fragrance",565.0,4.1,0,,flipkart,bellavita white oud unisex long lasting perfume for man perfume for woman edp 100ml orange patchouli musk oud citrus spicy premium fragrance,22,low,0,0.8633440514469454,0.82,0.5,0.7733376205787782
17_flipkart,"Wild Stone Ultra Sensual Perfume Spray for Men, 100ml, A Sensory Treat for Casual Encounters, Aromatic Blend of Masculine Fragrances",384.0,4.1,0,,flipkart,wild stone ultra sensual perfume spray for men 100ml a sensory treat for casual encounters aromatic blend of masculine fragrances,20,very_low,0,0.9215434083601286,0.82,0.5,0.7966173633440515
18_flipkart,"Bella Vita Luxury Long Lasting Unisex Perfume Gift Set | Perfume for Man | Gifts for Woman | 4x20ml | Woody, Aquatic & Sweet Premium Fragrance",467.0,4.3,0,,flipkart,bella vita luxury long lasting unisex perfume gift set perfume for man gifts for woman 4x20ml woody aquatic sweet premium fragrance,21,very_low,0,0.8948553054662379,0.86,0.5,0.8019421221864952
19_flipkart,"Skinn By Titan | Tales Rio Perfume - 100 Ml | Perfume For Man | Gift for Men | Premium Fragrance | Grooming Essentials | Long Lasting Smell for Men | Fresh, Woody |Eau De Parfum",699.0,4.1,0,,flipkart,skinn by titan tales rio perfume 100 ml perfume for man gift for men premium fragrance grooming essentials long lasting smell for men fresh woody eau de parfum,28,low,0,0.8202572347266881,0.82,0.5,0.7561028938906752
20_flipkart,"BLABLIBLU Old Money Perfume for Man|30ml Long-Lasting Parfum Fragrances - A Notch above EDP, EDT & EDC|Perfume For Man|Cedar, Vanilla & Chamomile Notes|",151.0,4.2,0,,flipkart,blabliblu old money perfume for man 30ml long lasting parfum fragrances a notch above edp edt edc perfume for man cedar vanilla chamomile notes,24,very_low,0,0.9964630225080385,0.8400000000000001,0.5,0.8345852090032154
21_flipkart,Immersion Aquatic/Mineral Fragrance Perfume | Eau de Parfum for Men & Women | Long-Lasting Luxury | Ideal Gift for All Occasions (50ml),2450.0,,0,,flipkart,immersion aquatic mineral fragrance perfume eau de parfum for men women long lasting luxury ideal gift for all occasions 50ml,20,medium,2,0.2572347266881029,0.0,0.5,0.20289389067524116
22_flipkart,"BLABLIBLU Love Drunk Unisex Perfume for Men & Women|30ml Long-Lasting Parfum Fragrances - A Notch above EDP, EDT & EDC|Perfume For Man & Perfume for Woman |Cinnamon, Dates & Nuts Notes|",151.0,4.0,0,,flipkart,blabliblu love drunk unisex perfume for men women 30ml long lasting parfum fragrances a notch above edp edt edc perfume for man perfume for woman cinnamon dates nuts notes,29,very_low,0,0.9964630225080385,0.8,0.5,0.8185852090032154
23_flipkart,"BLABLIBLU Oud Honey Unisex Perfume for Men & Women|30ml Long-Lasting Parfum Fragrances - A Notch above EDP, EDT & EDC|Perfume For Man & Woman|Oud, Sweet Woody & Honey Notes|",202.0,4.5,0,,flipkart,blabliblu oud honey unisex perfume for men women 30ml long lasting parfum fragrances a notch above edp edt edc perfume for man woman oud sweet woody honey notes,28,very_low,0,0.980064308681672,0.9,0.5,0.8520257234726688
24_flipkart,"Layer'r Wottagirl Vanilla Twist Body Splash, 135ml | Long-Lasting Premium Mist Spray for Women | Dreamy Vanilla Scent | Everyday Wear | Refreshing & Skin-Friendly",174.0,4.1,0,,flipkart,layer r wottagirl vanilla twist body splash 135ml long lasting premium mist spray for women dreamy vanilla scent everyday wear refreshing skin friendly,23,very_low,0,0.9890675241157556,0.82,0.5,0.8236270096463022
25_flipkart,"BELLAVITA Skai Aquatic EDC & Fresh EDT | Long Lasting 2x20ml Perfume for Man & Woman | Gifts for Woman | Bergamot, Ylang Ylang, Pink Pepper | Premium Fragrance",179.0,4.3,0,,flipkart,bellavita skai aquatic edc fresh edt long lasting 2x20ml perfume for man woman gifts for woman bergamot ylang ylang pink pepper premium fragrance,23,very_low,0,0.987459807073955,0.86,0.5,0.838983922829582
26_flipkart,"Bella Vita Luxury Honey Oud Long Lasting Perfume | Perfume for Man and Woman | EDP 100ml | Bergamot, Patchouli & Vanilla | Sweet, Woody & Spicy Premium Fragrance for Men and Women",548.0,4.2,0,,flipkart,bella vita luxury honey oud long lasting perfume perfume for man and woman edp 100ml bergamot patchouli vanilla sweet woody spicy premium fragrance for men and women,27,low,0,0.8688102893890675,0.8400000000000001,0.5,0.7835241157556271
27_flipkart,"Bella Vita Luxury White Oud & Honey Oud | Long Lasting Perfume | Perfume for Man & Woman | EDP 2x20ml | Honey, Lemon & Patchouli | Premium Fragrance",179.0,4.3,0,,flipkart,bella vita luxury white oud honey oud long lasting perfume perfume for man woman edp 2x20ml honey lemon patchouli premium fragrance,21,very_low,0,0.987459807073955,0.86,0.5,0.838983922829582
28_flipkart,"Yardley London Gentleman Classic Liquid Perfume Spray, Fresh Woody Fougère Notes, Masculine Fragrance, Perfume For Men, 100ml",324.0,4.0,0,,flipkart,yardley london gentleman classic liquid perfume spray fresh woody fougère notes masculine fragrance perfume for men 100ml,17,very_low,0,0.9408360128617363,0.8,0.5,0.7963344051446947
29_flipkart,"Skinn by Titan, Raw Long Lasting EDP for Men - 20 mL | Perfume for Men | Eau De Parfum for Men | Premium Fragrance | Grooming Essentials",555.0,4.1,0,,flipkart,skinn by titan raw long lasting edp for men 20 ml perfume for men eau de parfum for men premium fragrance grooming essentials,23,low,0,0.8665594855305466,0.82,0.5,0.7746237942122186
30_flipkart,"Engage Perfume Gift Set for Men and Women, 100ml, Luxury Long Lasting Eau De Parfum, Travel Size Perfume Combo 25ml x 4, Couple Gift",450.0,4.4,0,,flipkart,engage perfume gift set for men and women 100ml luxury long lasting eau de parfum travel size perfume combo 25ml x 4 couple gift,24,very_low,0,0.9003215434083601,0.8800000000000001,0.5,0.8121286173633441
31_flipkart,"Bella Vita Luxury G.O.A.T Long Lasting Perfume | Perfume for Man | Eau De Parfum 100ml | Bergamot, Patchouli & Vetiver | Spicy, Citrus, Woody & Musky Premium Fragrance",549.0,4.2,0,,flipkart,bella vita luxury g o a t long lasting perfume perfume for man eau de parfum 100ml bergamot patchouli vetiver spicy citrus woody musky premium fragrance,26,low,0,0.8684887459807074,0.8400000000000001,0.5,0.783395498392283
32_flipkart,Lattafa Khamrah Long Lasting Eau de Parfum Unisex Perfume 100Ml,3250.0,4.1,0,,flipkart,lattafa khamrah long lasting eau de parfum unisex perfume 100ml,10,medium,1,0.0,0.82,0.5,0.42800000000000005
33_flipkart,"Fogg Marco No Gas Deodorant for Men, Long-Lasting Perfume Body Spray, 150 ml",140.0,4.0,0,,flipkart,fogg marco no gas deodorant for men long lasting perfume body spray 150 ml,14,very_low,0,1.0,0.8,0.5,0.8200000000000001
34_flipkart,"Bella Vita Luxury Date Long Lasting | Perfume for Woman | Gifts for Woman | EDP 100ml | Pink Pepper, Jasmine & Vanilla | Floral, Woody & Fruity Premium Fragrance",565.0,4.5,0,,flipkart,bella vita luxury date long lasting perfume for woman gifts for woman edp 100ml pink pepper jasmine vanilla floral woody fruity premium fragrance,23,low,0,0.8633440514469454,0.9,0.5,0.8053376205787782
35_flipkart,"Wild Stone Oud Perfume for Men, 100ml | Luxury Eau De Parfum | Long-Lasting Oud Perfume | Premium Woody Oriental Perfume for Men | Best Gift for Him",426.0,4.1,0,,flipkart,wild stone oud perfume for men 100ml luxury eau de parfum long lasting oud perfume premium woody oriental perfume for men best gift for him,25,very_low,0,0.9080385852090032,0.82,0.5,0.7912154340836013
36_flipkart,"Beardo Men's Men Whisky Smoke & Godfather Perfume Combo (50 Ml X 2)|Spicy, Woody - Oudh Notes Of Whisky Smoke & Aromatic, Spicy Notes Of Godfather|Long Lasting Smell Perfume |Rakhi Gift for Brother",419.0,4.2,0,,flipkart,beardo men s men whisky smoke godfather perfume combo 50 ml x 2 spicy woody oudh notes of whisky smoke aromatic spicy notes of godfather long lasting smell perfume rakhi gift for brother,33,very_low,0,0.9102893890675241,0.8400000000000001,0.5,0.8001157556270097
37_flipkart,"Engage Perfume Gift Set for Women, 100ml, Luxury Long Lasting Eau De Parfum, Travel Size Perfume Combo 25ml x 4, Ideal Gift for Women",450.0,4.4,0,,flipkart,engage perfume gift set for women 100ml luxury long lasting eau de parfum travel size perfume combo 25ml x 4 ideal gift for women,24,very_low,0,0.9003215434083601,0.8800000000000001,0.5,0.8121286173633441
38_flipkart,"RENEE Eau De Parfum Bloom 50Ml| Premium Long Lasting Luxury Perfume Liquid| Notes Of Almond, Unisex Adult, Scent For All Occasions",499.0,4.0,0,,flipkart,renee eau de parfum bloom 50ml premium long lasting luxury perfume liquid notes of almond unisex adult scent for all occasions,21,very_low,0,0.8845659163987138,0.8,0.5,0.7738263665594857
